cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien,day
33.72,Medio nublado,6,Oeste,263.2,20220530T00,14,6,20.5486,-104.0431,2,Jalisco,Ameca,1.61,81.45,30.3,33.82,15.5,7.01,2022-05-30
16.11,Poco nuboso,6,Suroeste,206.86,20220531T00,14,6,20.5486,-104.0431,3,Jalisco,Ameca,0.36,81.45,29.73,34.03,16.36,6.46,2022-05-31
59.3,Cielo nublado,6,Sur,169.89,20220528T00,14,7,20.7994,-104.0003,0,Jalisco,San Juanito de Escobedo,0.07,0.0,27.0,35.5,15.37,6.09,2022-05-28
21.17,Poco nuboso,6,Suroeste,210.95,20220529T00,14,7,20.7994,-104.0003,1,Jalisco,San Juanito de Escobedo,0.35,0.0,31.7,37.36,14.59,7.19,2022-05-29
28.36,Medio nublado,6,Oeste,288.33,20220530T00,14,7,20.7994,-104.0003,2,Jalisco,San Juanito de Escobedo,0.32,0.0,29.6,34.9,15.17,7.55,2022-05-30
13.8,Poco nuboso,6,Suroeste,225.61,20220531T00,14,7,20.7994,-104.0003,3,Jalisco,San Juanito de Escobedo,0.22,16.67,35.7,35.51,16.03,6.75,2022-05-31
33.82,Medio nublado,6,Noreste,67.32,20220528T00,14,8,20.7056,-102.3403,0,Jalisco,Arandas,0.0,0.0,47.18,31.36,13.65,12.34,2022-05-28
20.71,Poco nuboso,6,Sureste,116.33,20220529T00,14,8,20.7056,-102.3403,1,Jalisco,Arandas,1.82,63.18,35.11,31.57,14.47,7.68,2022-05-29
24.55,Poco nuboso,6,Este,106.95,20220530T00,14,8,20.7056,-102.3403,2,Jalisco,Arandas,0.48,22.27,43.58,30.91,13.39,8.26,2022-05-30
38.41,Medio nublado,6,Este,69.24,20220531T00,14,8,20.7056,-102.3403,3,Jalisco,Arandas,4.97,75.76,43.61,31.47,14.4,10.08,2022-05-31
51.06,Cielo nublado,6,Sureste,141.64,20220528T00,14,9,20.7761,-103.6939,0,Jalisco,El Arenal,0.14,0.0,22.4,36.04,15.55,5.41,2022-05-28
26.22,Medio nublado,6,Sur,176.2,20220529T00,14,9,20.7761,-103.6939,1,Jalisco,El Arenal,0.16,0.0,31.7,36.59,14.76,6.93,2022-05-29
28.2,Medio nublado,6,Oeste,284.59,20220530T00,14,9,20.7761,-103.6939,2,Jalisco,El Arenal,0.71,8.0,29.2,35.7,15.24,6.62,2022-05-30
22.3,Poco nuboso,6,Sur,200.84,20220531T00,14,9,20.7761,-103.6939,3,Jalisco,El Arenal,0.22,8.0,28.1,36.63,16.26,5.65,2022-05-31
49.62,Medio nublado,6,Sureste,120.57,20220528T00,14,10,20.1394,-103.7244,0,Jalisco,Atemajac de Brizuela,1.24,93.75,23.1,30.33,14.13,7.4,2022-05-28
46.76,Medio nublado,6,Sur,165.65,20220529T00,14,10,20.1394,-103.7244,1,Jalisco,Atemajac de Brizuela,4.57,95.0,27.0,28.19,13.77,6.51,2022-05-29
41.6,Medio nublado,6,Sur,173.82,20220530T00,14,10,20.1394,-103.7244,2,Jalisco,Atemajac de Brizuela,4.12,93.75,22.0,29.14,14.49,6.53,2022-05-30
26.35,Medio nublado,6,Sureste,132.2,20220531T00,14,10,20.1394,-103.7244,3,Jalisco,Atemajac de Brizuela,1.34,93.75,29.9,30.07,15.16,6.16,2022-05-31
54.89,Cielo nublado,6,Sureste,138.61,20220528T00,14,11,20.2756,-104.2344,0,Jalisco,Atengo,0.45,77.19,21.34,32.07,16.02,7.05,2022-05-28
48.34,Medio nublado,6,Sur,183.76,20220529T00,14,11,20.2756,-104.2344,1,Jalisco,Atengo,9.53,95.0,26.0,30.93,15.97,5.91,2022-05-29
36.48,Medio nublado,6,Oeste,251.69,20220530T00,14,11,20.2756,-104.2344,2,Jalisco,Atengo,1.45,95.0,33.81,30.38,16.93,8.0,2022-05-30
16.0,Poco nuboso,6,Sur,190.55,20220531T00,14,11,20.2756,-104.2344,3,Jalisco,Atengo,0.2,87.5,29.6,31.26,17.69,6.71,2022-05-31
47.62,Medio nublado,5,Sureste,146.34,20220528T00,5,23,27.3112,-102.3974,0,Coahuila,Ocampo,0.72,3.92,58.7,35.19,22.49,13.56,2022-05-28
23.39,Poco nuboso,5,Sur,165.7,20220529T00,5,23,27.3112,-102.3974,1,Coahuila,Ocampo,0.0,0.0,59.0,34.82,22.73,12.71,2022-05-29
1.43,Despejado,5,Sureste,136.93,20220530T00,5,23,27.3112,-102.3974,2,Coahuila,Ocampo,0.0,0.0,60.2,35.63,20.72,14.33,2022-05-30
3.02,Despejado,5,Este,94.84,20220531T00,5,23,27.3112,-102.3974,3,Coahuila,Ocampo,1.34,8.66,59.1,34.05,19.66,21.57,2022-05-31
62.21,Cielo nublado,6,Sureste,152.92,20220528T00,14,12,20.4147,-104.4925,0,Jalisco,Atenguillo,0.7,95.0,21.49,31.24,15.52,6.3,2022-05-28
37.01,Medio nublado,6,Sur,168.87,20220529T00,14,12,20.4147,-104.4925,1,Jalisco,Atenguillo,7.98,95.0,22.02,29.8,15.35,6.09,2022-05-29
32.57,Medio nublado,6,Sur,182.43,20220530T00,14,12,20.4147,-104.4925,2,Jalisco,Atenguillo,3.2,95.0,37.31,29.43,16.28,7.19,2022-05-30
20.05,Poco nuboso,6,Sur,167.79,20220531T00,14,12,20.4147,-104.4925,3,Jalisco,Atenguillo,0.03,33.33,23.78,29.95,16.89,6.83,2022-05-31
51.93,Cielo nublado,6,Noreste,64.13,20220528T00,14,13,20.5506,-102.5042,0,Jalisco,Atotonilco el Alto,0.0,0.0,39.12,34.2,16.12,7.79,2022-05-28
26.11,Medio nublado,6,Sur,166.54,20220529T00,14,13,20.5506,-102.5042,1,Jalisco,Atotonilco el Alto,1.66,95.0,24.23,35.92,16.04,4.59,2022-05-29
28.93,Medio nublado,6,Sur,160.21,20220530T00,14,13,20.5506,-102.5042,2,Jalisco,Atotonilco el Alto,0.68,95.0,31.3,33.66,15.81,5.76,2022-05-30
42.24,Medio nublado,6,Este,96.49,20220531T00,14,13,20.5506,-102.5042,3,Jalisco,Atotonilco el Alto,4.44,84.17,49.0,35.55,17.47,6.38,2022-05-31
43.19,Medio nublado,6,Sureste,113.48,20220528T00,14,14,20.0106,-103.5164,0,Jalisco,Atoyac,1.08,86.56,19.5,32.02,14.23,7.0,2022-05-28
29.88,Medio nublado,6,Sureste,135.93,20220529T00,14,14,20.0106,-103.5164,1,Jalisco,Atoyac,3.94,94.06,22.0,31.04,13.81,6.66,2022-05-29
24.95,Poco nuboso,6,Sureste,136.8,20220530T00,14,14,20.0106,-103.5164,2,Jalisco,Atoyac,2.73,10.0,27.83,31.6,14.94,6.39,2022-05-30
24.46,Poco nuboso,6,Este,111.01,20220531T00,14,14,20.0106,-103.5164,3,Jalisco,Atoyac,4.84,95.0,22.7,31.38,15.47,6.8,2022-05-31
53.67,Cielo nublado,6,Sur,173.08,20220528T00,14,15,19.7714,-104.3653,0,Jalisco,Autlán de Navarro,0.29,64.6,20.9,30.91,16.45,6.17,2022-05-28
24.03,Poco nuboso,6,Sur,179.96,20220529T00,14,15,19.7714,-104.3653,1,Jalisco,Autlán de Navarro,4.86,33.0,17.6,28.57,15.88,6.44,2022-05-29
25.75,Medio nublado,6,Sur,198.4,20220530T00,14,15,19.7714,-104.3653,2,Jalisco,Autlán de Navarro,1.26,64.6,20.2,30.0,16.89,6.14,2022-05-30
31.97,Medio nublado,6,Sur,198.43,20220531T00,14,15,19.7714,-104.3653,3,Jalisco,Autlán de Navarro,0.86,64.0,22.03,29.3,17.66,6.6,2022-05-31
49.71,Medio nublado,6,Noreste,60.83,20220528T00,14,16,20.5281,-102.3283,0,Jalisco,Ayotlán,0.0,0.0,46.8,33.95,16.25,9.82,2022-05-28
24.92,Poco nuboso,6,Sureste,143.8,20220529T00,14,16,20.5281,-102.3283,1,Jalisco,Ayotlán,1.6,95.0,24.41,34.71,16.32,5.77,2022-05-29
21.55,Poco nuboso,6,Sureste,143.04,20220530T00,14,16,20.5281,-102.3283,2,Jalisco,Ayotlán,0.5,26.15,27.18,34.22,16.2,6.26,2022-05-30
47.03,Medio nublado,6,Este,92.79,20220531T00,14,16,20.5281,-102.3283,3,Jalisco,Ayotlán,7.79,95.0,44.83,34.57,17.65,7.0,2022-05-31
52.88,Cielo nublado,6,Sur,158.1,20220528T00,14,17,20.1292,-104.3478,0,Jalisco,Ayutla,0.46,31.96,24.6,30.75,16.27,6.03,2022-05-28
32.22,Medio nublado,6,Sur,179.93,20220529T00,14,17,20.1292,-104.3478,1,Jalisco,Ayutla,9.92,95.0,20.63,28.37,15.91,6.58,2022-05-29
30.36,Medio nublado,6,Sur,177.97,20220530T00,14,17,20.1292,-104.3478,2,Jalisco,Ayutla,1.8,16.96,29.4,29.24,17.57,6.5,2022-05-30
24.78,Poco nuboso,6,Sur,166.72,20220531T00,14,17,20.1292,-104.3478,3,Jalisco,Ayutla,0.13,12.14,26.76,29.51,17.42,6.36,2022-05-31
57.24,Cielo nublado,6,Este,83.47,20220528T00,14,18,20.2903,-102.5419,0,Jalisco,La Barca,0.0,0.0,24.84,34.99,16.92,7.04,2022-05-28
25.99,Medio nublado,6,Sur,174.37,20220529T00,14,18,20.2903,-102.5419,1,Jalisco,La Barca,1.93,95.0,32.04,36.31,17.34,6.09,2022-05-29
23.22,Poco nuboso,6,Sur,193.28,20220530T00,14,18,20.2903,-102.5419,2,Jalisco,La Barca,0.68,40.59,42.28,34.08,17.46,6.65,2022-05-30
43.94,Medio nublado,6,Sureste,126.39,20220531T00,14,18,20.2903,-102.5419,3,Jalisco,La Barca,5.75,93.24,47.97,35.47,18.73,7.14,2022-05-31
46.1,Medio nublado,6,Sur,173.95,20220528T00,14,19,21.8317,-103.7806,0,Jalisco,Bolaños,1.07,62.41,21.74,35.89,14.03,6.17,2022-05-28
34.88,Medio nublado,6,Suroeste,221.74,20220529T00,14,19,21.8317,-103.7806,1,Jalisco,Bolaños,6.67,65.34,28.17,35.2,13.0,7.82,2022-05-29
30.42,Medio nublado,6,Sur,201.98,20220530T00,14,19,21.8317,-103.7806,2,Jalisco,Bolaños,12.99,95.0,28.57,34.13,13.72,6.16,2022-05-30
21.9,Poco nuboso,6,Sur,185.26,20220531T00,14,19,21.8317,-103.7806,3,Jalisco,Bolaños,0.09,34.14,23.22,35.3,15.56,6.03,2022-05-31
59.64,Cielo nublado,6,Sur,193.86,20220528T00,14,20,20.3183,-105.3239,0,Jalisco,Cabo Corrientes,0.53,15.87,15.96,29.14,21.51,7.44,2022-05-28
22.15,Poco nuboso,6,Sur,171.66,20220529T00,14,20,20.3183,-105.3239,1,Jalisco,Cabo Corrientes,0.88,15.87,27.57,28.84,21.01,9.02,2022-05-29
4.89,Despejado,6,Sur,190.5,20220530T00,14,20,20.3183,-105.3239,2,Jalisco,Cabo Corrientes,0.2,0.0,23.48,28.68,21.56,8.67,2022-05-30
15.24,Poco nuboso,6,Sur,196.17,20220531T00,14,20,20.3183,-105.3239,3,Jalisco,Cabo Corrientes,0.0,0.0,24.9,29.42,21.26,8.22,2022-05-31
60.74,Cielo nublado,6,Sur,178.64,20220528T00,14,21,19.6036,-104.4347,0,Jalisco,Casimiro Castillo,0.06,2.35,17.6,32.1,17.87,6.45,2022-05-28
17.19,Poco nuboso,6,Sur,174.84,20220529T00,14,21,19.6036,-104.4347,1,Jalisco,Casimiro Castillo,3.44,93.24,15.77,29.84,17.58,5.92,2022-05-29
19.04,Poco nuboso,6,Suroeste,203.06,20220530T00,14,21,19.6036,-104.4347,2,Jalisco,Casimiro Castillo,0.32,2.35,16.01,31.05,18.06,6.24,2022-05-30
31.49,Medio nublado,6,Sur,194.38,20220531T00,14,21,19.6036,-104.4347,3,Jalisco,Casimiro Castillo,0.15,2.35,16.94,30.97,19.14,6.49,2022-05-31
2.75,Despejado,6,Este,84.09,20220528T00,5,24,25.4374,-102.1842,0,Coahuila,Parras,0.0,0.0,54.08,35.2,18.94,13.93,2022-05-28
28.97,Medio nublado,6,Sureste,141.65,20220529T00,5,24,25.4374,-102.1842,1,Coahuila,Parras,0.58,16.08,54.17,35.31,19.41,11.16,2022-05-29
7.19,Despejado,6,Este,109.88,20220530T00,5,24,25.4374,-102.1842,2,Coahuila,Parras,0.2,5.88,54.3,35.99,19.04,14.29,2022-05-30
1.21,Despejado,6,Noreste,63.8,20220531T00,5,24,25.4374,-102.1842,3,Coahuila,Parras,0.5,27.26,61.99,34.49,16.96,18.88,2022-05-31
65.48,Cielo nublado,6,Sur,189.58,20220528T00,14,22,19.2383,-104.5631,0,Jalisco,Cihuatlán,0.12,0.0,17.6,31.78,20.81,7.05,2022-05-28
14.09,Poco nuboso,6,Sureste,157.32,20220529T00,14,22,19.2383,-104.5631,1,Jalisco,Cihuatlán,1.09,51.47,17.72,30.49,20.45,6.68,2022-05-29
22.7,Poco nuboso,6,Sur,193.84,20220530T00,14,22,19.2383,-104.5631,2,Jalisco,Cihuatlán,0.32,0.0,19.79,30.74,21.45,8.15,2022-05-30
42.6,Medio nublado,6,Suroeste,204.2,20220531T00,14,22,19.2383,-104.5631,3,Jalisco,Cihuatlán,0.22,0.0,22.0,30.81,21.55,7.9,2022-05-31
46.43,Medio nublado,6,Sureste,134.02,20220528T00,14,23,19.7086,-103.4642,0,Jalisco,Zapotlán el Grande,1.09,91.67,19.74,29.27,11.73,6.32,2022-05-28
29.78,Medio nublado,6,Sur,164.71,20220529T00,14,23,19.7086,-103.4642,1,Jalisco,Zapotlán el Grande,3.17,95.0,17.11,29.07,11.05,5.3,2022-05-29
17.2,Poco nuboso,6,Suroeste,209.96,20220530T00,14,23,19.7086,-103.4642,2,Jalisco,Zapotlán el Grande,2.61,91.67,16.79,28.51,12.88,5.57,2022-05-30
33.28,Medio nublado,6,Sureste,140.32,20220531T00,14,23,19.7086,-103.4642,3,Jalisco,Zapotlán el Grande,6.35,95.0,20.38,28.15,13.18,6.58,2022-05-31
45.58,Medio nublado,6,Sureste,120.71,20220528T00,14,24,20.3675,-103.8242,0,Jalisco,Cocula,1.14,95.0,21.81,33.15,15.45,6.85,2022-05-28
42.33,Medio nublado,6,Sur,178.09,20220529T00,14,24,20.3675,-103.8242,1,Jalisco,Cocula,1.0,41.36,30.27,33.03,14.91,6.56,2022-05-29
39.69,Medio nublado,6,Suroeste,221.76,20220530T00,14,24,20.3675,-103.8242,2,Jalisco,Cocula,2.35,95.0,30.34,33.26,15.44,6.6,2022-05-30
25.1,Medio nublado,6,Sur,183.24,20220531T00,14,24,20.3675,-103.8242,3,Jalisco,Cocula,0.55,95.0,31.07,33.39,16.4,6.21,2022-05-31
52.72,Cielo nublado,6,Este,88.03,20220528T00,14,25,22.1172,-103.2647,0,Jalisco,Colotlán,0.0,0.0,40.48,33.79,11.62,10.88,2022-05-28
51.25,Cielo nublado,6,Sur,174.34,20220529T00,14,25,22.1172,-103.2647,1,Jalisco,Colotlán,4.2,39.09,47.0,33.8,11.17,8.82,2022-05-29
41.92,Medio nublado,6,Sur,191.87,20220530T00,14,25,22.1172,-103.2647,2,Jalisco,Colotlán,0.67,39.09,31.86,33.05,10.9,7.43,2022-05-30
9.39,Despejado,6,Este,80.27,20220531T00,14,25,22.1172,-103.2647,3,Jalisco,Colotlán,0.0,32.95,50.1,34.56,11.59,12.75,2022-05-31
49.8,Medio nublado,6,Este,104.09,20220528T00,14,26,19.9786,-103.2572,0,Jalisco,Concepción de Buenos Aires,0.44,2.22,21.3,33.75,14.56,7.56,2022-05-28
15.73,Poco nuboso,6,Sureste,120.41,20220529T00,14,26,19.9786,-103.2572,1,Jalisco,Concepción de Buenos Aires,1.32,95.0,20.36,32.84,14.15,7.31,2022-05-29
26.68,Medio nublado,6,Sureste,157.28,20220530T00,14,26,19.9786,-103.2572,2,Jalisco,Concepción de Buenos Aires,0.93,93.33,19.05,32.63,14.98,6.65,2022-05-30
36.11,Medio nublado,6,Sureste,129.27,20220531T00,14,26,19.9786,-103.2572,3,Jalisco,Concepción de Buenos Aires,6.23,95.0,19.4,32.65,16.04,7.07,2022-05-31
66.04,Cielo nublado,6,Sur,164.25,20220528T00,14,27,19.4497,-104.3569,0,Jalisco,Cuautitlán de García Barragán,0.1,1.54,23.36,29.96,16.72,6.64,2022-05-28
21.53,Poco nuboso,6,Sur,158.57,20220529T00,14,27,19.4497,-104.3569,1,Jalisco,Cuautitlán de García Barragán,4.3,85.0,16.5,28.19,16.53,6.34,2022-05-29
26.26,Medio nublado,6,Sur,194.02,20220530T00,14,27,19.4497,-104.3569,2,Jalisco,Cuautitlán de García Barragán,1.7,10.0,17.3,29.27,17.51,6.39,2022-05-30
44.48,Medio nublado,6,Sur,190.18,20220531T00,14,27,19.4497,-104.3569,3,Jalisco,Cuautitlán de García Barragán,1.38,8.46,17.96,28.57,18.72,6.66,2022-05-31
57.69,Cielo nublado,6,Sureste,152.45,20220528T00,14,28,20.2014,-104.4075,0,Jalisco,Cuautla,0.63,88.44,21.3,30.78,15.85,6.3,2022-05-28
35.61,Medio nublado,6,Sur,170.61,20220529T00,14,28,20.2014,-104.4075,1,Jalisco,Cuautla,8.87,95.0,23.5,29.04,15.74,6.28,2022-05-29
33.09,Medio nublado,6,Sur,185.75,20220530T00,14,28,20.2014,-104.4075,2,Jalisco,Cuautla,2.86,85.31,41.5,29.11,16.76,6.96,2022-05-30
24.75,Poco nuboso,6,Sur,167.53,20220531T00,14,28,20.2014,-104.4075,3,Jalisco,Cuautla,0.05,3.75,25.2,29.63,17.2,6.52,2022-05-31
48.89,Medio nublado,6,Noreste,64.26,20220528T00,14,29,20.9275,-103.0239,0,Jalisco,Cuquío,0.0,0.0,49.4,34.01,15.8,12.55,2022-05-28
34.55,Medio nublado,6,Sur,160.51,20220529T00,14,29,20.9275,-103.0239,1,Jalisco,Cuquío,0.61,20.4,37.06,34.34,15.08,7.64,2022-05-29
26.49,Medio nublado,6,Sur,171.32,20220530T00,14,29,20.9275,-103.0239,2,Jalisco,Cuquío,0.34,84.8,33.43,34.08,15.12,7.59,2022-05-30
25.88,Medio nublado,6,Este,69.31,20220531T00,14,29,20.9275,-103.0239,3,Jalisco,Cuquío,1.61,95.0,42.5,34.09,15.96,11.51,2022-05-31
51.72,Cielo nublado,6,Sur,163.68,20220528T00,14,30,20.2933,-103.1897,0,Jalisco,Chapala,0.61,4.55,19.9,31.39,19.0,7.29,2022-05-28
21.54,Poco nuboso,6,Sur,173.72,20220529T00,14,30,20.2933,-103.1897,1,Jalisco,Chapala,0.82,90.91,29.72,31.23,18.66,8.99,2022-05-29
23.08,Poco nuboso,6,Sur,201.3,20220530T00,14,30,20.2933,-103.1897,2,Jalisco,Chapala,0.93,4.55,44.4,31.22,19.26,8.94,2022-05-30
24.56,Poco nuboso,6,Sureste,126.4,20220531T00,14,30,20.2933,-103.1897,3,Jalisco,Chapala,3.22,95.0,26.85,31.19,20.35,7.5,2022-05-31
45.74,Medio nublado,6,Sur,160.4,20220528T00,14,31,21.7786,-103.7806,0,Jalisco,Chimaltitán,0.28,1.6,22.49,35.22,13.9,7.1,2022-05-28
43.59,Medio nublado,6,Suroeste,235.51,20220529T00,14,31,21.7786,-103.7806,1,Jalisco,Chimaltitán,5.42,93.8,30.86,35.28,13.05,8.16,2022-05-29
36.01,Medio nublado,6,Suroeste,224.7,20220530T00,14,31,21.7786,-103.7806,2,Jalisco,Chimaltitán,5.64,91.0,31.41,33.81,13.5,6.8,2022-05-30
22.98,Poco nuboso,6,Sur,189.85,20220531T00,14,31,21.7786,-103.7806,3,Jalisco,Chimaltitán,0.19,89.8,24.7,35.28,15.48,7.34,2022-05-31
16.93,Poco nuboso,5,Sureste,142.53,20220528T00,5,25,28.7081,-100.5284,0,Coahuila,Piedras Negras,0.0,0.0,61.09,39.05,24.12,23.69,2022-05-28
15.55,Poco nuboso,5,Sureste,137.66,20220529T00,5,25,28.7081,-100.5284,1,Coahuila,Piedras Negras,0.0,0.0,61.37,39.77,24.5,28.8,2022-05-29
14.63,Poco nuboso,5,Sureste,135.39,20220530T00,5,25,28.7081,-100.5284,2,Coahuila,Piedras Negras,0.2,0.0,60.47,40.12,25.81,31.02,2022-05-30
33.7,Medio nublado,5,Sureste,131.16,20220531T00,5,25,28.7081,-100.5284,3,Coahuila,Piedras Negras,0.11,0.0,56.29,38.87,24.69,27.85,2022-05-31
50.71,Cielo nublado,6,Sureste,141.81,20220528T00,14,32,20.0886,-103.8581,0,Jalisco,Chiquilistlán,0.98,51.0,20.19,31.2,15.17,7.02,2022-05-28
51.14,Cielo nublado,6,Sur,175.33,20220529T00,14,32,20.0886,-103.8581,1,Jalisco,Chiquilistlán,4.56,86.5,23.83,27.58,14.72,6.85,2022-05-29
40.83,Medio nublado,6,Sur,166.68,20220530T00,14,32,20.0886,-103.8581,2,Jalisco,Chiquilistlán,4.48,95.0,19.41,29.33,16.22,6.99,2022-05-30
21.69,Poco nuboso,6,Sureste,145.93,20220531T00,14,32,20.0886,-103.8581,3,Jalisco,Chiquilistlán,0.99,95.0,22.18,30.1,16.38,6.61,2022-05-31
48.69,Medio nublado,6,Noreste,58.54,20220528T00,14,33,20.4475,-102.135,0,Jalisco,Degollado,0.0,0.0,45.33,33.35,15.87,10.96,2022-05-28
21.14,Poco nuboso,6,Sureste,125.88,20220529T00,14,33,20.4475,-102.135,1,Jalisco,Degollado,1.47,95.0,22.18,33.98,16.19,6.59,2022-05-29
16.49,Poco nuboso,6,Sureste,126.2,20220530T00,14,33,20.4475,-102.135,2,Jalisco,Degollado,0.24,0.0,25.1,34.05,16.0,6.61,2022-05-30
49.61,Medio nublado,6,Este,87.21,20220531T00,14,33,20.4475,-102.135,3,Jalisco,Degollado,9.02,95.0,38.93,33.86,17.45,7.67,2022-05-31
52.54,Cielo nublado,6,Sur,179.51,20220528T00,14,34,19.9064,-104.1619,0,Jalisco,Ejutla,0.45,28.89,24.18,32.73,17.14,6.28,2022-05-28
33.99,Medio nublado,6,Sur,181.05,20220529T00,14,34,19.9064,-104.1619,1,Jalisco,Ejutla,4.48,91.67,26.54,29.19,16.51,7.12,2022-05-29
29.4,Medio nublado,6,Sur,193.71,20220530T00,14,34,19.9064,-104.1619,2,Jalisco,Ejutla,3.63,68.89,21.56,31.15,18.47,6.69,2022-05-30
19.15,Poco nuboso,6,Sur,190.23,20220531T00,14,34,19.9064,-104.1619,3,Jalisco,Ejutla,1.07,56.67,22.76,30.94,18.23,7.35,2022-05-31
30.08,Medio nublado,6,Este,79.0,20220528T00,14,35,21.5244,-102.2331,0,Jalisco,Encarnación de Díaz,0.0,0.0,53.98,32.25,13.57,17.21,2022-05-28
14.42,Poco nuboso,6,Este,70.93,20220529T00,14,35,21.5244,-102.2331,1,Jalisco,Encarnación de Díaz,0.17,1.78,55.09,32.91,15.35,14.24,2022-05-29
3.03,Despejado,6,Este,92.92,20220530T00,14,35,21.5244,-102.2331,2,Jalisco,Encarnación de Díaz,0.0,0.0,58.47,33.28,13.45,14.38,2022-05-30
22.77,Poco nuboso,6,Este,70.7,20220531T00,14,35,21.5244,-102.2331,3,Jalisco,Encarnación de Díaz,0.87,8.44,54.33,32.86,13.46,15.91,2022-05-31
57.45,Cielo nublado,6,Sur,160.34,20220528T00,14,36,20.7672,-104.0783,0,Jalisco,Etzatlán,0.15,2.0,25.54,34.98,15.39,6.29,2022-05-28
25.98,Medio nublado,6,Suroeste,208.16,20220529T00,14,36,20.7672,-104.0783,1,Jalisco,Etzatlán,1.26,0.0,28.67,37.02,14.59,6.88,2022-05-29
24.94,Poco nuboso,6,Oeste,275.64,20220530T00,14,36,20.7672,-104.0783,2,Jalisco,Etzatlán,0.55,2.0,29.49,34.15,15.13,7.54,2022-05-30
13.58,Poco nuboso,6,Suroeste,227.7,20220531T00,14,36,20.7672,-104.0783,3,Jalisco,Etzatlán,0.16,2.0,33.54,34.57,15.98,7.11,2022-05-31
51.98,Cielo nublado,6,Sur,183.27,20220528T00,14,37,19.8075,-104.2156,0,Jalisco,El Grullo,0.29,89.0,21.8,31.7,16.79,6.03,2022-05-28
21.89,Poco nuboso,6,Sur,186.73,20220529T00,14,37,19.8075,-104.2156,1,Jalisco,El Grullo,3.2,16.0,18.45,29.16,16.13,6.69,2022-05-29
23.55,Poco nuboso,6,Suroeste,202.82,20220530T00,14,37,19.8075,-104.2156,2,Jalisco,El Grullo,1.37,89.0,20.2,30.54,17.49,6.15,2022-05-30
27.61,Medio nublado,6,Suroeste,205.19,20220531T00,14,37,19.8075,-104.2156,3,Jalisco,El Grullo,0.78,83.0,22.43,29.8,17.87,6.87,2022-05-31
58.88,Cielo nublado,6,Sur,183.75,20220528T00,14,38,20.5764,-104.3772,0,Jalisco,Guachinango,0.27,11.54,24.2,35.19,16.02,6.56,2022-05-28
30.63,Medio nublado,6,Suroeste,203.54,20220529T00,14,38,20.5764,-104.3772,1,Jalisco,Guachinango,4.51,77.88,21.7,34.46,15.13,6.76,2022-05-29
16.76,Poco nuboso,6,Suroeste,237.19,20220530T00,14,38,20.5764,-104.3772,2,Jalisco,Guachinango,0.8,22.5,28.1,32.55,16.2,7.2,2022-05-30
10.28,Poco nuboso,6,Suroeste,230.97,20220531T00,14,38,20.5764,-104.3772,3,Jalisco,Guachinango,0.04,33.65,25.6,33.05,16.59,7.48,2022-05-31
52.74,Cielo nublado,6,Sureste,117.82,20220528T00,14,39,20.6764,-103.3422,0,Jalisco,Guadalajara,0.19,8.0,20.45,35.18,15.5,5.88,2022-05-28
31.42,Medio nublado,6,Sur,192.6,20220529T00,14,39,20.6764,-103.3422,1,Jalisco,Guadalajara,0.12,67.0,38.5,36.82,14.54,6.82,2022-05-29
27.26,Medio nublado,6,Oeste,268.04,20220530T00,14,39,20.6764,-103.3422,2,Jalisco,Guadalajara,0.53,89.0,28.74,35.76,14.69,6.23,2022-05-30
23.29,Poco nuboso,6,Sureste,125.63,20220531T00,14,39,20.6764,-103.3422,3,Jalisco,Guadalajara,0.8,89.0,24.43,36.34,16.45,4.91,2022-05-31
54.72,Cielo nublado,6,Sur,180.55,20220528T00,14,40,21.0581,-104.0503,0,Jalisco,Hostotipaquillo,0.0,0.0,25.6,37.39,15.7,5.94,2022-05-28
19.87,Poco nuboso,6,Suroeste,215.44,20220529T00,14,40,21.0581,-104.0503,1,Jalisco,Hostotipaquillo,0.18,0.0,25.6,37.17,14.79,7.56,2022-05-29
21.37,Poco nuboso,6,Oeste,265.85,20220530T00,14,40,21.0581,-104.0503,2,Jalisco,Hostotipaquillo,0.74,11.11,25.04,35.8,15.55,6.82,2022-05-30
17.22,Poco nuboso,6,Suroeste,231.12,20220531T00,14,40,21.0581,-104.0503,3,Jalisco,Hostotipaquillo,0.26,53.15,25.67,36.57,16.14,6.62,2022-05-31
50.89,Cielo nublado,6,Este,76.99,20220528T00,14,41,22.3622,-103.2117,0,Jalisco,Huejúcar,0.0,0.0,40.47,32.34,10.45,11.71,2022-05-28
52.72,Cielo nublado,6,Sur,178.01,20220529T00,14,41,22.3622,-103.2117,1,Jalisco,Huejúcar,4.19,83.75,55.12,32.38,10.72,10.04,2022-05-29
36.39,Medio nublado,6,Sur,175.23,20220530T00,14,41,22.3622,-103.2117,2,Jalisco,Huejúcar,0.26,76.25,22.97,31.65,10.17,7.28,2022-05-30
6.13,Despejado,6,Este,71.12,20220531T00,14,41,22.3622,-103.2117,3,Jalisco,Huejúcar,0.0,76.25,51.02,33.02,10.67,15.0,2022-05-31
25.08,Medio nublado,6,Sureste,117.13,20220528T00,5,26,27.429,-100.9872,0,Coahuila,Progreso,0.0,0.0,66.18,38.86,23.81,19.13,2022-05-28
